"loanid","readerid","bookid","loandate","duedate","daysoverdue"
75754,18015,21049,"2024-11-11","2024-12-09",14
62247,4317,28603,"2024-11-11","2024-12-09",14
77151,24333,31454,"2024-11-11","2024-12-09",14
73202,22244,69857,"2024-11-11","2024-12-09",14
86361,13185,68775,"2024-11-11","2024-12-09",14
97858,19520,33848,"2024-11-11","2024-12-09",14
60058,10431,11538,"2024-11-11","2024-12-09",14
96569,30836,94721,"2024-11-11","2024-12-09",14
86368,23813,43732,"2024-11-11","2024-12-09",14
73183,3956,40488,"2024-11-11","2024-12-09",14
82312,29742,67698,"2024-11-11","2024-12-09",14
82313,21125,59961,"2024-11-11","2024-12-09",14
63811,6313,88459,"2024-11-11","2024-12-09",14
71837,25248,62933,"2024-11-11","2024-12-09",14
77177,19831,73929,"2024-11-11","2024-12-09",14
77182,14327,23179,"2024-11-11","2024-12-09",14
88415,4872,52835,"2024-11-11","2024-12-09",14
75791,22950,93679,"2024-11-11","2024-12-09",14
77208,21117,6941,"2024-11-11","2024-12-09",14
60231,27262,413,"2024-11-11","2024-12-09",14
72971,10955,13379,"2024-11-11","2024-12-09",14
86708,2517,92282,"2024-11-11","2024-12-09",14
75798,9396,30273,"2024-11-11","2024-12-09",14
60086,31758,17844,"2024-11-11","2024-12-09",14
77222,20238,9342,"2024-11-11","2024-12-09",14
77226,17514,59349,"2024-11-11","2024-12-09",14
72965,32006,27933,"2024-11-11","2024-12-09",14
86287,29747,17901,"2024-11-11","2024-12-09",14
61732,33021,82670,"2024-11-11","2024-12-09",14
95741,6831,40827,"2024-11-11","2024-12-09",14
97751,3958,83601,"2024-11-11","2024-12-09",14
75989,28116,82927,"2024-11-11","2024-12-09",14
90841,820,84990,"2024-11-11","2024-12-09",14
75997,21377,9944,"2024-11-11","2024-12-09",14
72907,19225,57979,"2024-11-11","2024-12-09",14
86391,33166,3761,"2024-11-11","2024-12-09",14
90826,24616,78546,"2024-11-11","2024-12-09",14
63802,19607,68095,"2024-11-11","2024-12-09",14
76004,3939,18200,"2024-11-11","2024-12-09",14
76006,25835,99912,"2024-11-11","2024-12-09",14
90822,2983,12728,"2024-11-11","2024-12-09",14
82328,3295,37028,"2024-11-11","2024-12-09",14
64332,2346,36225,"2024-11-11","2024-12-09",14
77285,27537,89271,"2024-11-11","2024-12-09",14
89084,30118,78632,"2024-11-11","2024-12-09",14
94132,458,95311,"2024-11-11","2024-12-09",14
97821,25049,64044,"2024-11-11","2024-12-09",14
85348,24778,74736,"2024-11-11","2024-12-09",14
76022,25738,68629,"2024-11-11","2024-12-09",14
72681,18647,77429,"2024-11-11","2024-12-09",14
86420,7326,89855,"2024-11-11","2024-12-09",14
77326,626,8884,"2024-11-11","2024-12-09",14
77339,17085,60447,"2024-11-11","2024-12-09",14
90800,21521,16205,"2024-11-11","2024-12-09",14
76039,20838,47886,"2024-11-11","2024-12-09",14
95724,17449,53801,"2024-11-11","2024-12-09",14
71405,16713,11394,"2024-11-11","2024-12-09",14
86426,28909,80902,"2024-11-11","2024-12-09",14
76053,31756,10484,"2024-11-11","2024-12-09",14
76056,10228,57254,"2024-11-11","2024-12-09",14
88397,32302,65239,"2024-11-11","2024-12-09",14
71388,8674,93185,"2024-11-11","2024-12-09",14
64347,756,53520,"2024-11-11","2024-12-09",14
84541,18794,98376,"2024-11-11","2024-12-09",14
64460,25160,22446,"2024-11-11","2024-12-09",14
72626,30617,69589,"2024-11-11","2024-12-09",14
82360,32080,1307,"2024-11-11","2024-12-09",14
88393,1368,24031,"2024-11-11","2024-12-09",14
72618,28274,79192,"2024-11-11","2024-12-09",14
61936,12782,39052,"2024-11-11","2024-12-09",14
71360,18228,30955,"2024-11-11","2024-12-09",14
71359,28180,37280,"2024-11-11","2024-12-09",14
83072,2414,28828,"2024-11-11","2024-12-09",14
86435,7963,2320,"2024-11-11","2024-12-09",14
93190,26949,66257,"2024-11-11","2024-12-09",14
77392,3504,21077,"2024-11-11","2024-12-09",14
77401,23100,65209,"2024-11-11","2024-12-09",14
76117,24818,76094,"2024-11-11","2024-12-09",14
77574,19761,29346,"2024-11-11","2024-12-09",14
63959,14049,1902,"2024-11-11","2024-12-09",14
76142,10896,85464,"2024-11-11","2024-12-09",14
82376,5175,71127,"2024-11-11","2024-12-09",14
72354,12137,92724,"2024-11-11","2024-12-09",14
87485,32314,55093,"2024-11-11","2024-12-09",14
94152,24144,5761,"2024-11-11","2024-12-09",14
86435,7963,2320,"2024-11-11","2024-12-09",14
75528,13697,6138,"2024-11-11","2024-12-09",14
74537,28812,83873,"2024-11-11","2024-12-09",14
80236,8689,41789,"2024-11-11","2024-12-09",14
73395,33174,63564,"2024-11-11","2024-12-09",14
81532,26859,82090,"2024-11-11","2024-12-09",14
79742,2837,38537,"2024-11-11","2024-12-09",14
74117,21808,86447,"2024-11-11","2024-12-09",14
64246,1522,71180,"2024-11-11","2024-12-09",14
84160,15980,67398,"2024-11-11","2024-12-09",14
62550,31897,80921,"2024-11-11","2024-12-09",14
64250,32611,85098,"2024-11-11","2024-12-09",14
99854,13112,42893,"2024-11-11","2024-12-09",14
94519,23113,60179,"2024-11-11","2024-12-09",14
90114,25922,57228,"2024-11-11","2024-12-09",14
86455,30630,96034,"2024-11-11","2024-12-09",14
85980,2848,34377,"2024-11-11","2024-12-09",14
62685,168,61565,"2024-11-11","2024-12-09",14
83392,8434,23435,"2024-11-11","2024-12-09",14
76022,25738,68629,"2024-11-11","2024-12-09",14
75850,31912,64609,"2024-11-11","2024-12-09",14
89945,32245,24986,"2024-11-11","2024-12-09",14
75663,23457,67841,"2024-11-11","2024-12-09",14
85983,32766,67159,"2024-11-11","2024-12-09",14
91480,5214,29135,"2024-11-11","2024-12-09",14
88124,31308,99217,"2024-11-11","2024-12-09",14
82175,3642,59712,"2024-11-11","2024-12-09",14
99621,2750,91638,"2024-11-11","2024-12-09",14
98412,17517,26569,"2024-11-11","2024-12-09",14
95182,13139,63979,"2024-11-11","2024-12-09",14
81428,9997,30440,"2024-11-11","2024-12-09",14
60651,4027,89087,"2024-11-11","2024-12-09",14
65301,1829,65968,"2024-11-11","2024-12-09",14
99609,26777,97816,"2024-11-11","2024-12-09",14
64332,2346,36225,"2024-11-11","2024-12-09",14
96791,16775,76833,"2024-11-11","2024-12-09",14
92591,29102,31925,"2024-11-11","2024-12-09",14
81434,29316,1293,"2024-11-11","2024-12-09",14
81161,20915,4261,"2024-11-11","2024-12-09",14
60097,26796,79312,"2024-11-11","2024-12-09",14
64347,756,53520,"2024-11-11","2024-12-09",14
71920,12988,72457,"2024-11-11","2024-12-09",14
82260,33000,4411,"2024-11-11","2024-12-09",14
98659,5513,22950,"2024-11-11","2024-12-09",14
92039,32402,22214,"2024-11-11","2024-12-09",14
79065,8044,19458,"2024-11-11","2024-12-09",14
90283,12560,79287,"2024-11-11","2024-12-09",14
62556,4169,12809,"2024-11-11","2024-12-09",14
76701,25597,71267,"2024-11-11","2024-12-09",14
73353,29422,33074,"2024-11-11","2024-12-09",14
60977,2891,86024,"2024-11-11","2024-12-09",14
63591,8937,81621,"2024-11-11","2024-12-09",14
70502,22391,21647,"2024-11-11","2024-12-09",14
76689,598,24315,"2024-11-11","2024-12-09",14
96804,25409,87548,"2024-11-11","2024-12-09",14
69229,6437,56675,"2024-11-11","2024-12-09",14
94338,3189,52657,"2024-11-11","2024-12-09",14
65509,25974,7138,"2024-11-11","2024-12-09",14
87817,5841,31391,"2024-11-11","2024-12-09",14
69230,21246,71235,"2024-11-11","2024-12-09",14
78470,29582,60356,"2024-11-11","2024-12-09",14
96798,119,52293,"2024-11-11","2024-12-09",14
98722,32220,36911,"2024-11-11","2024-12-09",14
84392,21208,12057,"2024-11-11","2024-12-09",14
72074,5340,31087,"2024-11-11","2024-12-09",14
69258,7563,42990,"2024-11-11","2024-12-09",14
90494,8077,1599,"2024-11-11","2024-12-09",14
64560,27373,97918,"2024-11-11","2024-12-09",14
96004,21963,48856,"2024-11-11","2024-12-09",14
90495,9330,36013,"2024-11-11","2024-12-09",14
76431,7193,27089,"2024-11-11","2024-12-09",14
92820,13143,11454,"2024-11-11","2024-12-09",14
64563,27455,4042,"2024-11-11","2024-12-09",14
69250,11267,81624,"2024-11-11","2024-12-09",14
62718,6997,49499,"2024-11-11","2024-12-09",14
98381,29734,78670,"2024-11-11","2024-12-09",14
83350,22719,76237,"2024-11-11","2024-12-09",14
56793,5685,81817,"2024-11-11","2024-12-09",14
71557,31850,77351,"2024-11-11","2024-12-09",14
76428,16785,49843,"2024-11-11","2024-12-09",14
82956,28066,86085,"2024-11-11","2024-12-09",14
70155,14095,89384,"2024-11-11","2024-12-09",14
84224,9687,33133,"2024-11-11","2024-12-09",14
77041,21205,69536,"2024-11-11","2024-12-09",14
74085,31583,25615,"2024-11-11","2024-12-09",14
74082,26206,79685,"2024-11-11","2024-12-09",14
74517,22087,89349,"2024-11-11","2024-12-09",14
71950,6008,23115,"2024-11-11","2024-12-09",14
79753,33314,83912,"2024-11-11","2024-12-09",14
98302,31546,57975,"2024-11-11","2024-12-09",14
94333,28164,64437,"2024-11-11","2024-12-09",14
69237,1388,71362,"2024-11-11","2024-12-09",14
64601,3685,27962,"2024-11-11","2024-12-09",14
85602,18250,78878,"2024-11-11","2024-12-09",14
67890,14488,63117,"2024-11-11","2024-12-09",14
63636,12467,19815,"2024-11-11","2024-12-09",14
74514,22593,5418,"2024-11-11","2024-12-09",14
64633,2099,81906,"2024-11-11","2024-12-09",14
83762,29035,32642,"2024-11-11","2024-12-09",14
94757,20318,42018,"2024-11-11","2024-12-09",14
53918,5035,99672,"2024-11-11","2024-12-09",14
94755,22949,87438,"2024-11-11","2024-12-09",14
96024,9080,34237,"2024-11-11","2024-12-09",14
78662,18070,93651,"2024-11-11","2024-12-09",14
69084,10081,25698,"2024-11-11","2024-12-09",14
85555,8703,80145,"2024-11-11","2024-12-09",14
99588,27595,53979,"2024-11-11","2024-12-09",14
81476,23874,33461,"2024-11-11","2024-12-09",14
87570,13492,13936,"2024-11-11","2024-12-09",14
82634,23643,86022,"2024-11-11","2024-12-09",14
64681,3537,94344,"2024-11-11","2024-12-09",14
86581,13464,89988,"2024-11-11","2024-12-09",14
89609,22947,9620,"2024-11-11","2024-12-09",14
80422,1305,90435,"2024-11-11","2024-12-09",14
78617,29428,40639,"2024-11-11","2024-12-09",14
65312,10198,18983,"2024-11-11","2024-12-09",14
78907,31763,52713,"2024-11-11","2024-12-09",14
69648,17576,68012,"2024-11-11","2024-12-09",14
98974,14078,88490,"2024-11-11","2024-12-09",14
90101,7948,97316,"2024-11-11","2024-12-09",14
81490,30929,49163,"2024-11-11","2024-12-09",14
60622,2578,77162,"2024-11-11","2024-12-09",14
78615,20735,112,"2024-11-11","2024-12-09",14
64732,6590,70218,"2024-11-11","2024-12-09",14
77050,4148,55259,"2024-11-11","2024-12-09",14
75631,25479,47685,"2024-11-11","2024-12-09",14
82625,1843,2968,"2024-11-11","2024-12-09",14
73110,23316,95062,"2024-11-11","2024-12-09",14
89612,20736,74603,"2024-11-11","2024-12-09",14
72101,156,53782,"2024-11-11","2024-12-09",14
96368,20550,44605,"2024-11-11","2024-12-09",14
64741,5244,96665,"2024-11-11","2024-12-09",14
74069,30755,27227,"2024-11-11","2024-12-09",14
87561,22632,1408,"2024-11-11","2024-12-09",14
64754,2852,32518,"2024-11-11","2024-12-09",14
90527,28088,88858,"2024-11-11","2024-12-09",14
82666,3395,55180,"2024-11-11","2024-12-09",14
67055,21954,42670,"2024-11-11","2024-12-09",14
94687,23042,33086,"2024-11-11","2024-12-09",14
64759,16255,36551,"2024-11-11","2024-12-09",14
73430,8367,14797,"2024-11-11","2024-12-09",14
64784,20074,86747,"2024-11-11","2024-12-09",14
90530,4115,30058,"2024-11-11","2024-12-09",14
92865,14417,94100,"2024-11-11","2024-12-09",14
73116,7936,19977,"2024-11-11","2024-12-09",14
73110,23316,95062,"2024-11-11","2024-12-09",14
78384,9127,31885,"2024-11-11","2024-12-09",14
94519,23113,60179,"2024-11-11","2024-12-09",14
78582,8714,33728,"2024-11-11","2024-12-09",14
65487,12178,32929,"2024-11-11","2024-12-09",14
85348,24778,74736,"2024-11-11","2024-12-09",14
65485,1469,3904,"2024-11-11","2024-12-09",14
73116,7936,19977,"2024-11-11","2024-12-09",14
78611,2535,15253,"2024-11-11","2024-12-09",14
58596,21619,79974,"2024-11-11","2024-12-09",14
97369,17234,12340,"2024-11-11","2024-12-09",14
78371,11,54625,"2024-11-11","2024-12-09",14
86638,26997,7529,"2024-11-11","2024-12-09",14
85990,6952,98112,"2024-11-11","2024-12-09",14
78934,16253,53715,"2024-11-11","2024-12-09",14
97055,19561,74662,"2024-11-11","2024-12-09",14
99580,18291,23428,"2024-11-11","2024-12-09",14
63688,18432,48487,"2024-11-11","2024-12-09",14
78367,29482,85398,"2024-11-11","2024-12-09",14
96791,16775,76833,"2024-11-11","2024-12-09",14
96759,13322,78817,"2024-11-11","2024-12-09",14
60738,7228,2499,"2024-11-11","2024-12-09",14
63694,23520,90751,"2024-11-11","2024-12-09",14
67424,7288,24027,"2024-11-11","2024-12-09",14
58592,20516,32433,"2024-11-11","2024-12-09",14
61470,6123,68192,"2024-11-11","2024-12-09",14
92888,20641,46333,"2024-11-11","2024-12-09",14
65022,32647,23076,"2024-11-11","2024-12-09",14
94450,9636,11307,"2024-11-11","2024-12-09",14
92889,26529,29788,"2024-11-11","2024-12-09",14
65028,8146,52976,"2024-11-11","2024-12-09",14
91772,14372,17749,"2024-11-11","2024-12-09",14
84943,3479,64685,"2024-11-11","2024-12-09",14
87535,21956,16994,"2024-11-11","2024-12-09",14
72141,11667,4451,"2024-11-11","2024-12-09",14
74053,2667,27858,"2024-11-11","2024-12-09",14
81192,16311,34927,"2024-11-11","2024-12-09",14
61490,585,53473,"2024-11-11","2024-12-09",14
69250,11267,81624,"2024-11-11","2024-12-09",14
76411,23758,95842,"2024-11-11","2024-12-09",14
95560,2832,18270,"2024-11-11","2024-12-09",14
78352,18150,62602,"2024-11-11","2024-12-09",14
84188,30129,7754,"2024-11-11","2024-12-09",14
94421,32466,24806,"2024-11-11","2024-12-09",14
64224,24241,75448,"2024-11-11","2024-12-09",14
72152,19018,36165,"2024-11-11","2024-12-09",14
71933,30062,96974,"2024-11-11","2024-12-09",14
70554,20728,64567,"2024-11-11","2024-12-09",14
92905,8508,11120,"2024-11-11","2024-12-09",14
62745,10278,40900,"2024-11-11","2024-12-09",14
83298,8245,31569,"2024-11-11","2024-12-09",14
65098,15442,65539,"2024-11-11","2024-12-09",14
99565,23862,33883,"2024-11-11","2024-12-09",14
84191,1111,76312,"2024-11-11","2024-12-09",14
86857,7754,12364,"2024-11-11","2024-12-09",14
69060,31401,82610,"2024-11-11","2024-12-09",14
62749,27816,93467,"2024-11-11","2024-12-09",14
74038,21099,41106,"2024-11-11","2024-12-09",14
81680,2489,11486,"2024-11-11","2024-12-09",14
94392,29253,35699,"2024-11-11","2024-12-09",14
97335,31810,30915,"2024-11-11","2024-12-09",14
65127,3479,85062,"2024-11-11","2024-12-09",14
78169,23758,29363,"2024-11-11","2024-12-09",14
84249,26518,74211,"2024-11-11","2024-12-09",14
74509,9797,90297,"2024-11-11","2024-12-09",14
81686,26954,4934,"2024-11-11","2024-12-09",14
99300,19313,44056,"2024-11-11","2024-12-09",14
91500,3419,54772,"2024-11-11","2024-12-09",14
65155,2969,869,"2024-11-11","2024-12-09",14
70576,1932,29562,"2024-11-11","2024-12-09",14
69258,7563,42990,"2024-11-11","2024-12-09",14
65158,11338,63639,"2024-11-11","2024-12-09",14
86882,25553,20535,"2024-11-11","2024-12-09",14
86884,6891,67924,"2024-11-11","2024-12-09",14
70588,29157,7083,"2024-11-11","2024-12-09",14
88993,26967,94281,"2024-11-11","2024-12-09",14
94203,12958,13205,"2024-11-11","2024-12-09",14
81617,881,74596,"2024-11-11","2024-12-09",14
70590,5171,98929,"2024-11-11","2024-12-09",14
73024,3974,20707,"2024-11-11","2024-12-09",14
94202,10438,841,"2024-11-11","2024-12-09",14
61062,17457,55764,"2024-11-11","2024-12-09",14
65207,24419,92461,"2024-11-11","2024-12-09",14
76411,23758,95842,"2024-11-11","2024-12-09",14
78060,3845,39410,"2024-11-11","2024-12-09",14
63724,20686,81071,"2024-11-11","2024-12-09",14
96325,9481,84350,"2024-11-11","2024-12-09",14
78658,26830,4257,"2024-11-11","2024-12-09",14
77065,21457,26564,"2024-11-11","2024-12-09",14
92922,17725,79553,"2024-11-11","2024-12-09",14
92923,12181,52818,"2024-11-11","2024-12-09",14
65242,33058,69908,"2024-11-11","2024-12-09",14
88107,31779,55578,"2024-11-11","2024-12-09",14
75590,973,34060,"2024-11-11","2024-12-09",14
92276,6077,37980,"2024-11-11","2024-12-09",14
85582,4074,19431,"2024-11-11","2024-12-09",14
72848,27912,10214,"2024-11-11","2024-12-09",14
65244,31951,49938,"2024-11-11","2024-12-09",14
65247,23999,52112,"2024-11-11","2024-12-09",14
80706,28166,92973,"2024-11-11","2024-12-09",14
78149,16196,90167,"2024-11-11","2024-12-09",14
65251,4152,15424,"2024-11-11","2024-12-09",14
98978,12118,58130,"2024-11-11","2024-12-09",14
74028,29632,36025,"2024-11-11","2024-12-09",14
77070,26952,83430,"2024-11-11","2024-12-09",14
72843,7502,50602,"2024-11-11","2024-12-09",14
79170,18013,80487,"2024-11-11","2024-12-09",14
96751,1474,21292,"2024-11-11","2024-12-09",14
75587,25903,18062,"2024-11-11","2024-12-09",14
94161,19507,44307,"2024-11-11","2024-12-09",14
72168,30214,30182,"2024-11-11","2024-12-09",14
85585,22623,77049,"2024-11-11","2024-12-09",14
81237,13184,53749,"2024-11-11","2024-12-09",14
94155,18104,31945,"2024-11-11","2024-12-09",14
94152,24144,5761,"2024-11-11","2024-12-09",14
99553,6904,71314,"2024-11-11","2024-12-09",14
95876,11962,39056,"2024-11-11","2024-12-09",14
63737,3517,91404,"2024-11-11","2024-12-09",14
67170,31451,78493,"2024-11-11","2024-12-09",14
86946,2831,37954,"2024-11-11","2024-12-09",14
60729,33061,95605,"2024-11-11","2024-12-09",14
72173,30665,75513,"2024-11-11","2024-12-09",14
82128,7653,46060,"2024-11-11","2024-12-09",14
83762,29035,32642,"2024-11-11","2024-12-09",14
72822,8339,55895,"2024-11-11","2024-12-09",14
81044,4063,43354,"2024-11-11","2024-12-09",14
72820,444,58122,"2024-11-11","2024-12-09",14
70130,4951,38038,"2024-11-11","2024-12-09",14
79520,9150,93317,"2024-11-11","2024-12-09",14
72818,2327,12565,"2024-11-11","2024-12-09",14
81711,19558,33938,"2024-11-11","2024-12-09",14
57681,18276,80167,"2024-11-11","2024-12-09",14
78582,8714,33728,"2024-11-11","2024-12-09",14
65293,10933,75499,"2024-11-11","2024-12-09",14
86967,11387,90679,"2024-11-11","2024-12-09",14
71220,29125,52976,"2024-11-11","2024-12-09",14
65301,1829,65968,"2024-11-11","2024-12-09",14
77567,548,64621,"2024-11-11","2024-12-09",14
72189,16591,66452,"2024-11-11","2024-12-09",14
63607,11369,33586,"2024-11-11","2024-12-09",14
66691,21393,57337,"2024-11-11","2024-12-09",14
81589,9944,40891,"2024-11-11","2024-12-09",14
94132,458,95311,"2024-11-11","2024-12-09",14
85634,25309,2043,"2024-11-11","2024-12-09",14
65312,10198,18983,"2024-11-11","2024-12-09",14
65485,1469,3904,"2024-11-11","2024-12-09",14
87581,170,70053,"2024-11-11","2024-12-09",14
65487,12178,32929,"2024-11-11","2024-12-09",14
58455,28537,63471,"2024-11-11","2024-12-09",14
69033,25319,44688,"2024-11-11","2024-12-09",14
76462,4378,30614,"2024-11-11","2024-12-09",14
98302,31546,57975,"2024-11-11","2024-12-09",14
91506,27324,24116,"2024-11-11","2024-12-09",14
61563,4513,62444,"2024-11-11","2024-12-09",14
97216,18098,11822,"2024-11-11","2024-12-09",14
61066,3075,45001,"2024-11-11","2024-12-09",14
65509,25974,7138,"2024-11-11","2024-12-09",14
91510,2481,98141,"2024-11-11","2024-12-09",14
61574,24565,19347,"2024-11-11","2024-12-09",14
75054,32061,33913,"2024-11-11","2024-12-09",14
81730,844,59004,"2024-11-11","2024-12-09",14
65533,32465,9831,"2024-11-11","2024-12-09",14
87002,23449,14432,"2024-11-11","2024-12-09",14
59960,13976,48099,"2024-11-11","2024-12-09",14
72208,29125,97538,"2024-11-11","2024-12-09",14
62769,20035,20407,"2024-11-11","2024-12-09",14
94094,27663,56762,"2024-11-11","2024-12-09",14
61578,9172,53660,"2024-11-11","2024-12-09",14
90757,32352,90190,"2024-11-11","2024-12-09",14
78094,9465,11030,"2024-11-11","2024-12-09",14
92971,30016,3605,"2024-11-11","2024-12-09",14
94080,6195,47788,"2024-11-11","2024-12-09",14
98679,15789,88043,"2024-11-11","2024-12-09",14
77023,9238,47922,"2024-11-11","2024-12-09",14
76152,20233,78575,"2024-11-11","2024-12-09",14
61288,10230,34796,"2024-11-11","2024-12-09",14
70653,14878,53356,"2024-11-11","2024-12-09",14
65569,2389,10656,"2024-11-11","2024-12-09",14
61292,23866,52374,"2024-11-11","2024-12-09",14
87020,6259,69665,"2024-11-11","2024-12-09",14
87022,2245,21083,"2024-11-11","2024-12-09",14
87489,1189,57690,"2024-11-11","2024-12-09",14
99365,6755,55117,"2024-11-11","2024-12-09",14
65584,3519,74402,"2024-11-11","2024-12-09",14
75046,21133,34003,"2024-11-11","2024-12-09",14
70226,32891,7012,"2024-11-11","2024-12-09",14
61595,24214,64314,"2024-11-11","2024-12-09",14
93723,20302,80029,"2024-11-11","2024-12-09",14
63911,28489,10140,"2024-11-11","2024-12-09",14
81077,10786,39215,"2024-11-11","2024-12-09",14
61599,24475,81167,"2024-11-11","2024-12-09",14
87485,32314,55093,"2024-11-11","2024-12-09",14
99820,31674,40344,"2024-11-11","2024-12-09",14
80704,22355,57015,"2024-11-11","2024-12-09",14
96759,13322,78817,"2024-11-11","2024-12-09",14
85655,30259,35483,"2024-11-11","2024-12-09",14
70665,19505,50003,"2024-11-11","2024-12-09",14
97031,6072,25592,"2024-11-11","2024-12-09",14
86368,23813,43732,"2024-11-11","2024-12-09",14
