"notificationid","readerid","message","sentdate","isread","daysunseen"
24526,13780,"Your book is due in 1 week! Please return it on time.","2021-03-30",False,1364
17521,18792,"Your book is due in 1 week! Please return it on time.","2021-03-31",False,1363
21133,8342,"Your book is due in 1 week! Please return it on time.","2021-03-31",False,1363
3536,21681,"Your book is due in 1 week! Please return it on time.","2021-03-31",False,1363
47406,3262,"Your book is due in 1 week! Please return it on time.","2021-03-31",False,1363
45082,11160,"Your book is due in 1 week! Please return it on time.","2021-03-31",False,1363
30359,28185,"Your book is due in 1 week! Please return it on time.","2021-03-31",False,1363
25531,30237,"Your book is due in 1 week! Please return it on time.","2021-04-01",False,1362
17460,32725,"Your book is due in 1 week! Please return it on time.","2021-04-01",False,1362
35267,3720,"Your book is due in 1 week! Please return it on time.","2021-04-01",False,1362
16296,28500,"Your book is due in 1 week! Please return it on time.","2021-04-02",False,1361
6185,28730,"Your book is due in 1 week! Please return it on time.","2021-04-02",False,1361
44629,2773,"Your book is due in 1 week! Please return it on time.","2021-04-02",False,1361
12353,25223,"Your book is due in 1 week! Please return it on time.","2021-04-03",False,1360
11158,21417,"Your book is due in 1 week! Please return it on time.","2021-04-03",False,1360
48234,6341,"Your book is due in 1 week! Please return it on time.","2021-04-03",False,1360
25919,29982,"Your book is due in 1 week! Please return it on time.","2021-04-03",False,1360
41556,27996,"Your book is due in 1 week! Please return it on time.","2021-04-03",False,1360
19130,22616,"Your book is due in 1 week! Please return it on time.","2021-04-03",False,1360
13100,13578,"Your book is due in 1 week! Please return it on time.","2021-04-03",False,1360
46653,14684,"Your book is due in 1 week! Please return it on time.","2021-04-04",False,1359
12193,8447,"Your book is due in 1 week! Please return it on time.","2021-04-04",False,1359
10448,19749,"Your book is due in 1 week! Please return it on time.","2021-04-04",False,1359
24479,21851,"Your book is due in 1 week! Please return it on time.","2021-04-04",False,1359
47957,12344,"Your book is due in 1 week! Please return it on time.","2021-04-04",False,1359
8068,12472,"Your book is due in 1 week! Please return it on time.","2021-04-05",False,1358
13027,28493,"Your book is due in 1 week! Please return it on time.","2021-04-06",False,1357
14396,2271,"Your book is due in 1 week! Please return it on time.","2021-04-06",False,1357
25701,9305,"Your book is due in 1 week! Please return it on time.","2021-04-06",False,1357
12588,17342,"Your book is due in 1 week! Please return it on time.","2021-04-06",False,1357
20434,4128,"Your book is due in 1 week! Please return it on time.","2021-04-06",False,1357
9457,18389,"Your book is due in 1 week! Please return it on time.","2021-04-06",False,1357
6896,5390,"Your book is due in 1 week! Please return it on time.","2021-04-06",False,1357
37537,7429,"Your book is due in 1 week! Please return it on time.","2021-04-06",False,1357
22022,1164,"Your book is due in 1 week! Please return it on time.","2021-04-06",False,1357
44430,12386,"Your book is due in 1 week! Please return it on time.","2021-04-06",False,1357
4429,351,"Your book is due in 1 week! Please return it on time.","2021-04-07",False,1356
45024,17869,"Your book is due in 1 week! Please return it on time.","2021-04-07",False,1356
31484,22428,"Your book is due in 1 week! Please return it on time.","2021-04-07",False,1356
21374,17323,"Your book is due in 1 week! Please return it on time.","2021-04-07",False,1356
15290,27099,"Your book is due in 1 week! Please return it on time.","2021-04-08",False,1355
13112,9552,"Your book is due in 1 week! Please return it on time.","2021-04-08",False,1355
23679,5078,"Your book is due in 1 week! Please return it on time.","2021-04-08",False,1355
42193,5855,"Your book is due in 1 week! Please return it on time.","2021-04-08",False,1355
24175,25055,"Your book is due in 1 week! Please return it on time.","2021-04-09",False,1354
18423,12610,"Your book is due in 1 week! Please return it on time.","2021-04-09",False,1354
31774,18133,"Your book is due in 1 week! Please return it on time.","2021-04-09",False,1354
20862,5658,"Your book is due in 1 week! Please return it on time.","2021-04-10",False,1353
16162,30843,"Your book is due in 1 week! Please return it on time.","2021-04-10",False,1353
20884,16257,"Your book is due in 1 week! Please return it on time.","2021-04-10",False,1353
20850,29034,"Your book is due in 1 week! Please return it on time.","2021-04-10",False,1353
41895,1981,"Your book is due in 1 week! Please return it on time.","2021-04-11",False,1352
30493,26250,"Your book is due in 1 week! Please return it on time.","2021-04-11",False,1352
28419,28241,"Your book is due in 1 week! Please return it on time.","2021-04-11",False,1352
26086,32520,"Your book is due in 1 week! Please return it on time.","2021-04-11",False,1352
740,16608,"Your book is due in 1 week! Please return it on time.","2021-04-11",False,1352
6756,11028,"Your book is due in 1 week! Please return it on time.","2021-04-11",False,1352
4248,11829,"Your book is due in 1 week! Please return it on time.","2021-04-12",False,1351
45733,26924,"Your book is due in 1 week! Please return it on time.","2021-04-12",False,1351
14298,30820,"Your book is due in 1 week! Please return it on time.","2021-04-12",False,1351
4178,24763,"Your book is due in 1 week! Please return it on time.","2021-04-12",False,1351
18514,27671,"Your book is due in 1 week! Please return it on time.","2021-04-12",False,1351
8283,9539,"Your book is due in 1 week! Please return it on time.","2021-04-12",False,1351
12059,18559,"Your book is due in 1 week! Please return it on time.","2021-04-13",False,1350
5725,32975,"Your book is due in 1 week! Please return it on time.","2021-04-14",False,1349
26157,7606,"Your book is due in 1 week! Please return it on time.","2021-04-14",False,1349
20526,26955,"Your book is due in 1 week! Please return it on time.","2021-04-14",False,1349
44830,11917,"Your book is due in 1 week! Please return it on time.","2021-04-14",False,1349
1614,8419,"Your book is due in 1 week! Please return it on time.","2021-04-14",False,1349
47204,30613,"Your book is due in 1 week! Please return it on time.","2021-04-14",False,1349
27511,33287,"Your book is due in 1 week! Please return it on time.","2021-04-15",False,1348
49479,32749,"Your book is due in 1 week! Please return it on time.","2021-04-15",False,1348
32024,10138,"Your book is due in 1 week! Please return it on time.","2021-04-15",False,1348
12384,21863,"Your book is due in 1 week! Please return it on time.","2021-04-16",False,1347
15785,8406,"Your book is due in 1 week! Please return it on time.","2021-04-16",False,1347
15421,4558,"Your book is due in 1 week! Please return it on time.","2021-04-16",False,1347
27186,25249,"Your book is due in 1 week! Please return it on time.","2021-04-16",False,1347
9664,7931,"Your book is due in 1 week! Please return it on time.","2021-04-16",False,1347
47498,30454,"Your book is due in 1 week! Please return it on time.","2021-04-17",False,1346
2944,8207,"Your book is due in 1 week! Please return it on time.","2021-04-17",False,1346
24577,11099,"Your book is due in 1 week! Please return it on time.","2021-04-17",False,1346
34695,32080,"Your book is due in 1 week! Please return it on time.","2021-04-17",False,1346
9305,23806,"Your book is due in 1 week! Please return it on time.","2021-04-18",False,1345
11171,9022,"Your book is due in 1 week! Please return it on time.","2021-04-18",False,1345
46462,7655,"Your book is due in 1 week! Please return it on time.","2021-04-19",False,1344
28546,2492,"Your book is due in 1 week! Please return it on time.","2021-04-19",False,1344
21925,12127,"Your book is due in 1 week! Please return it on time.","2021-04-19",False,1344
49491,29346,"Your book is due in 1 week! Please return it on time.","2021-04-19",False,1344
42729,4844,"Your book is due in 1 week! Please return it on time.","2021-04-19",False,1344
36784,27772,"Your book is due in 1 week! Please return it on time.","2021-04-20",False,1343
29554,16600,"Your book is due in 1 week! Please return it on time.","2021-04-20",False,1343
7582,17350,"Your book is due in 1 week! Please return it on time.","2021-04-20",False,1343
45135,16521,"Your book is due in 1 week! Please return it on time.","2021-04-21",False,1342
29337,31475,"Your book is due in 1 week! Please return it on time.","2021-04-21",False,1342
48700,9715,"Your book is due in 1 week! Please return it on time.","2021-04-21",False,1342
23531,6958,"Your book is due in 1 week! Please return it on time.","2021-04-21",False,1342
12958,21031,"Your book is due in 1 week! Please return it on time.","2021-04-21",False,1342
6933,3227,"Your book is due in 1 week! Please return it on time.","2021-04-22",False,1341
37608,16979,"Your book is due in 1 week! Please return it on time.","2021-04-22",False,1341
14773,247,"Your book is due in 1 week! Please return it on time.","2021-04-22",False,1341
32398,16286,"Your book is due in 1 week! Please return it on time.","2021-04-23",False,1340
14604,1751,"Your book is due in 1 week! Please return it on time.","2021-04-23",False,1340
11437,20498,"Your book is due in 1 week! Please return it on time.","2021-04-23",False,1340
30517,29872,"Your book is due in 1 week! Please return it on time.","2021-04-24",False,1339
37650,31348,"Your book is due in 1 week! Please return it on time.","2021-04-24",False,1339
31249,9620,"Your book is due in 1 week! Please return it on time.","2021-04-24",False,1339
5453,26640,"Your book is due in 1 week! Please return it on time.","2021-04-24",False,1339
28815,30155,"Your book is due in 1 week! Please return it on time.","2021-04-25",False,1338
8049,28349,"Your book is due in 1 week! Please return it on time.","2021-04-25",False,1338
20746,2643,"Your book is due in 1 week! Please return it on time.","2021-04-25",False,1338
20764,1260,"Your book is due in 1 week! Please return it on time.","2021-04-25",False,1338
44972,20489,"Your book is due in 1 week! Please return it on time.","2021-04-25",False,1338
2225,3673,"Your book is due in 1 week! Please return it on time.","2021-04-25",False,1338
15602,25135,"Your book is due in 1 week! Please return it on time.","2021-04-26",False,1337
17298,2613,"Your book is due in 1 week! Please return it on time.","2021-04-26",False,1337
46960,13675,"Your book is due in 1 week! Please return it on time.","2021-04-26",False,1337
24448,22202,"Your book is due in 1 week! Please return it on time.","2021-04-26",False,1337
14385,11885,"Your book is due in 1 week! Please return it on time.","2021-04-26",False,1337
35140,16211,"Your book is due in 1 week! Please return it on time.","2021-04-27",False,1336
40656,9612,"Your book is due in 1 week! Please return it on time.","2021-04-27",False,1336
25736,27211,"Your book is due in 1 week! Please return it on time.","2021-04-27",False,1336
1771,11984,"Your book is due in 1 week! Please return it on time.","2021-04-28",False,1335
24663,2088,"Your book is due in 1 week! Please return it on time.","2021-04-28",False,1335
36666,16323,"Your book is due in 1 week! Please return it on time.","2021-04-28",False,1335
6138,19735,"Your book is due in 1 week! Please return it on time.","2021-04-28",False,1335
